comp_row_id,comp_name,enemy_comp_row_id,enemy_comp_name,matchup_score,matchup_tier,matchup_label,reason_1,reason_2,reason_3,reason_4,suggested_counter_items,suggested_augment_themes,positioning_advice
3,巨神峰 玛尔扎哈 && 蕾欧娜,16,约德尔人 维迦 && 凯南,1.6,win,小优,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,对手回复/续航较强，你的法系爆发未必能一波带走,对手大成上限更高，拖到后期会更难打,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
3,巨神峰 玛尔扎哈 && 蕾欧娜,17,皮尔特沃夫 海克斯霸龙 && 蔚,3.5,hard_win,明显克制,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
3,巨神峰 玛尔扎哈 && 蕾欧娜,18,迅击战士 芸阿娜 && 孙悟空,1.09,win,小优,本阵容发力更早，能在对手大成前施压,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,对手大成上限更高，拖到后期会更难打,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
3,巨神峰 玛尔扎哈 && 蕾欧娜,19,暗影岛 卡莉丝塔 && 锤石,2.5,win,小优,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容控制强，对持续输出体系更友好,对手回复/续航较强，你的法系爆发未必能一波带走,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
3,巨神峰 玛尔扎哈 && 蕾欧娜,20,虚空 卡莎 && 峡谷先锋,2.22,win,小优,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,对手回复/续航较强，你的法系爆发未必能一波带走,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
3,巨神峰 玛尔扎哈 && 蕾欧娜,21,以绪塔尔 巴德 && 妮蔻,3.2,hard_win,明显克制,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,对手大成上限更高，拖到后期会更难打,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
3,巨神峰 玛尔扎哈 && 蕾欧娜,22,巨神峰 奥瑞利安·索尔 && 塔里克,3.5,hard_win,明显克制,全局表现锚点偏向本阵容,本阵容发力更早，能在对手大成前施压,本阵容的范围伤害更克制缩角/抱团站位,本阵容控制强，对持续输出体系更友好,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
3,巨神峰 玛尔扎哈 && 蕾欧娜,23,神盾使 玛尔扎哈 && 萨勒芬妮,1.02,win,小优,全局表现锚点偏向本阵容,本阵容的范围伤害更克制缩角/抱团站位,对手回复/续航较强，你的法系爆发未必能一波带走,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
3,巨神峰 玛尔扎哈 && 蕾欧娜,24,诺克萨斯 乐芙兰 && 德莱厄斯,1.48,win,小优,全局表现锚点偏向本阵容,,,,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
3,巨神峰 玛尔扎哈 && 蕾欧娜,25,诺克萨斯 卑尔维斯 && 斯维因,1.24,win,小优,全局表现锚点偏向本阵容,,,,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
4,法师 安妮 && 斯维因,1,德玛西亚 薇恩 && 德莱厄斯,0.72,even,五五开,全局表现锚点偏向本阵容,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,2,比尔吉沃特 厄运小姐 && 诺提勒斯,0.59,even,五五开,全局表现锚点偏向本阵容,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,3,巨神峰 玛尔扎哈 && 蕾欧娜,-0.08,even,五五开,全局表现锚点偏向本阵容,对手发力更早，你需要先稳血再等上限,对手范围伤害会放大你的缩角风险,本阵容后期上限更高,,优先选择泛用战力强化（可参考：珠光莲花 I、珠光莲花 II）,根据对手主C位置灵活换边
4,法师 安妮 && 斯维因,5,诺克萨斯 千珏 && 德莱文,1.64,win,小优,全局表现锚点偏向本阵容,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
4,法师 安妮 && 斯维因,6,以绪塔尔 奈德丽 && 斯卡纳,0.7,even,五五开,全局表现锚点偏向本阵容,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,7,裁决战士 阿狸 && 永恩,0.12,even,五五开,全局表现锚点偏向本阵容,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
4,法师 安妮 && 斯维因,8,弗雷尔卓德 金克丝 && 瑟庄妮,0.6,even,五五开,全局表现锚点偏向本阵容,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
4,法师 安妮 && 斯维因,9,约德尔人 吉格斯 && 凯南,-0.43,even,五五开,全局表现锚点偏向本阵容,对手范围伤害会放大你的缩角风险,对手带减疗，会明显压缩你的续航价值,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,10,德玛西亚 卡莎 && 盖伦,-0.54,even,五五开,对手带减疗，会明显压缩你的续航价值,,,,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,11,德玛西亚 卡莎 && 盖伦,0.7,even,五五开,全局表现锚点偏向本阵容,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,12,约德尔人 维迦 && 凯南,0.7,even,五五开,全局表现锚点偏向本阵容,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,13,弗雷尔卓德 丽桑卓 && 布隆,-0.3,even,五五开,全局表现锚点偏向本阵容,对手范围伤害会放大你的缩角风险,对手带减疗，会明显压缩你的续航价值,,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,14,斗士 巴德 && 赛恩,0.6,even,五五开,全局表现锚点偏向本阵容,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
4,法师 安妮 && 斯维因,15,德玛西亚 瑞兹 && 塔里克,0.41,even,五五开,全局表现锚点偏向本阵容,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,16,约德尔人 维迦 && 凯南,-0.1,even,五五开,全局表现锚点偏向本阵容,对手范围伤害会放大你的缩角风险,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,17,皮尔特沃夫 海克斯霸龙 && 蔚,0.9,even,五五开,全局表现锚点偏向本阵容,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,18,迅击战士 芸阿娜 && 孙悟空,0.71,even,五五开,全局表现锚点偏向本阵容,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,19,暗影岛 卡莉丝塔 && 锤石,0.9,even,五五开,全局表现锚点偏向本阵容,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
