comp_row_id,comp_name,enemy_comp_row_id,enemy_comp_name,suggested_counter_items,suggested_augment_themes,positioning_advice
4,法师 安妮 && 斯维因,19,暗影岛 卡莉丝塔 && 锤石,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
4,法师 安妮 && 斯维因,20,虚空 卡莎 && 峡谷先锋,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,21,以绪塔尔 巴德 && 妮蔻,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,22,巨神峰 奥瑞利安·索尔 && 塔里克,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
4,法师 安妮 && 斯维因,23,神盾使 玛尔扎哈 && 萨勒芬妮,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
4,法师 安妮 && 斯维因,24,诺克萨斯 乐芙兰 && 德莱厄斯,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
4,法师 安妮 && 斯维因,25,诺克萨斯 卑尔维斯 && 斯维因,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
5,诺克萨斯 千珏 && 德莱文,1,德玛西亚 薇恩 && 德莱厄斯,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,2,比尔吉沃特 厄运小姐 && 诺提勒斯,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,3,巨神峰 玛尔扎哈 && 蕾欧娜,,优先选择泛用战力强化（可参考：珠光莲花 I、珠光莲花 II）,根据对手主C位置灵活换边
5,诺克萨斯 千珏 && 德莱文,4,法师 安妮 && 斯维因,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,6,以绪塔尔 奈德丽 && 斯卡纳,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,7,裁决战士 阿狸 && 永恩,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
5,诺克萨斯 千珏 && 德莱文,8,弗雷尔卓德 金克丝 && 瑟庄妮,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
5,诺克萨斯 千珏 && 德莱文,9,约德尔人 吉格斯 && 凯南,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,10,德玛西亚 卡莎 && 盖伦,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,11,德玛西亚 卡莎 && 盖伦,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,12,约德尔人 维迦 && 凯南,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,13,弗雷尔卓德 丽桑卓 && 布隆,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,14,斗士 巴德 && 赛恩,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
5,诺克萨斯 千珏 && 德莱文,15,德玛西亚 瑞兹 && 塔里克,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,16,约德尔人 维迦 && 凯南,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,17,皮尔特沃夫 海克斯霸龙 && 蔚,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,18,迅击战士 芸阿娜 && 孙悟空,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,19,暗影岛 卡莉丝塔 && 锤石,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
5,诺克萨斯 千珏 && 德莱文,20,虚空 卡莎 && 峡谷先锋,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,21,以绪塔尔 巴德 && 妮蔻,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,22,巨神峰 奥瑞利安·索尔 && 塔里克,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
5,诺克萨斯 千珏 && 德莱文,23,神盾使 玛尔扎哈 && 萨勒芬妮,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
5,诺克萨斯 千珏 && 德莱文,24,诺克萨斯 乐芙兰 && 德莱厄斯,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
5,诺克萨斯 千珏 && 德莱文,25,诺克萨斯 卑尔维斯 && 斯维因,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
6,以绪塔尔 奈德丽 && 斯卡纳,1,德玛西亚 薇恩 && 德莱厄斯,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,2,比尔吉沃特 厄运小姐 && 诺提勒斯,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,3,巨神峰 玛尔扎哈 && 蕾欧娜,,优先选择泛用战力强化（可参考：珠光莲花 I、珠光莲花 II）,根据对手主C位置灵活换边
6,以绪塔尔 奈德丽 && 斯卡纳,4,法师 安妮 && 斯维因,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,5,诺克萨斯 千珏 && 德莱文,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
6,以绪塔尔 奈德丽 && 斯卡纳,7,裁决战士 阿狸 && 永恩,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
6,以绪塔尔 奈德丽 && 斯卡纳,8,弗雷尔卓德 金克丝 && 瑟庄妮,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
6,以绪塔尔 奈德丽 && 斯卡纳,9,约德尔人 吉格斯 && 凯南,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,10,德玛西亚 卡莎 && 盖伦,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,11,德玛西亚 卡莎 && 盖伦,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,12,约德尔人 维迦 && 凯南,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,13,弗雷尔卓德 丽桑卓 && 布隆,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,14,斗士 巴德 && 赛恩,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
6,以绪塔尔 奈德丽 && 斯卡纳,15,德玛西亚 瑞兹 && 塔里克,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,16,约德尔人 维迦 && 凯南,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,17,皮尔特沃夫 海克斯霸龙 && 蔚,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
6,以绪塔尔 奈德丽 && 斯卡纳,18,迅击战士 芸阿娜 && 孙悟空,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
